time	V(bf_source)
2.398310719962930e-001	1.080222841350521e-003
2.399310719962930e-001	1.083844803865808e-003
2.400310719962930e-001	1.087466766241600e-003
2.401310719962930e-001	1.091088728908953e-003
2.402310719962930e-001	1.094710691679685e-003
2.403310719962930e-001	1.098332654500139e-003
2.404310719962930e-001	1.101954617276770e-003
2.405310719962930e-001	1.105576579708479e-003
2.406310719962930e-001	1.109198541909041e-003
2.407310719962930e-001	1.112820504389474e-003
2.408310719962930e-001	1.116442467126283e-003
2.409310719962930e-001	1.120064429709820e-003
2.410310719962930e-001	1.123686392249324e-003
2.411310719962930e-001	1.127308354871979e-003
2.412310719962930e-001	1.130930317532227e-003
2.413310719962930e-001	1.134552280037643e-003
2.414310719962931e-001	1.138174242388121e-003
2.415310719962930e-001	1.141796205001868e-003
2.416310719962930e-001	1.145418167900423e-003
2.417310719962930e-001	1.149040130761121e-003
2.418310719962930e-001	1.152662093293633e-003
2.419310719962931e-001	1.156284055569117e-003
2.420310719962930e-001	1.159906017982047e-003
2.421310719962930e-001	1.163527980530345e-003
2.422310719962930e-001	1.167149943104295e-003
2.423310719962930e-001	1.170771905619052e-003
2.424310719962931e-001	1.174393868027409e-003
2.425310719962930e-001	1.178015830542273e-003
2.426310719962930e-001	1.181637793082608e-003
2.427310719962930e-001	1.185259755606824e-003
2.428310719962930e-001	1.188881718114053e-003
2.429310719962931e-001	1.192503680543907e-003
2.430310719962930e-001	1.196125643123455e-003
2.431310719962930e-001	1.199747605727729e-003
2.432310719962930e-001	1.203369568092016e-003
2.433310719962930e-001	1.206991530401054e-003
2.434310719962931e-001	1.210613493004455e-003
2.435310719962930e-001	1.214235455763264e-003
2.436310719962930e-001	1.217857418325036e-003
2.437310719962930e-001	1.221479380757313e-003
2.438310719962930e-001	1.225101343085953e-003
2.439310719962931e-001	1.228723305372174e-003
2.440310719962930e-001	1.232345267839134e-003
2.441310719962930e-001	1.235967230366860e-003
2.442310719962930e-001	1.239589192837791e-003
2.443310719962930e-001	1.243211155471401e-003
2.444310719962931e-001	1.246833118054388e-003
2.445310719962930e-001	1.250455080290643e-003
2.446310719962930e-001	1.254077042628411e-003
2.447310719962930e-001	1.257699005151550e-003
2.448310719962930e-001	1.261320967493087e-003
2.449310719962931e-001	1.264942929840177e-003
2.450310719962930e-001	1.268564892375388e-003
2.451310719962930e-001	1.272186854864956e-003
2.452310719962930e-001	1.275808817326390e-003
2.453310719962930e-001	1.279430779850575e-003
2.454310719962931e-001	1.283052742290687e-003
2.455310719962930e-001	1.286674704695731e-003
2.456310719962930e-001	1.290296667105985e-003
2.457310719962930e-001	1.293918629472302e-003
2.458310719962930e-001	1.297540591677272e-003
2.459310719962931e-001	1.301162553710750e-003
2.460310719962930e-001	1.304784516099291e-003
2.461310719962930e-001	1.308406478850762e-003
2.462310719962930e-001	1.312028441343951e-003
2.463310719962930e-001	1.315650403707779e-003
2.464310719962930e-001	1.319272366172201e-003
2.465310719962930e-001	1.322894328427110e-003
2.466310719962930e-001	1.326516290601417e-003
2.467310719962930e-001	1.330138252996436e-003
2.468310719962930e-001	1.333760215341974e-003
2.469310719962930e-001	1.337382177644753e-003
2.470310719962930e-001	1.341004140111003e-003
2.471310719962930e-001	1.344626102552810e-003
2.472310719962930e-001	1.348248064888546e-003
2.473310719962930e-001	1.351870027075348e-003
2.474310719962930e-001	1.355491989362229e-003
2.475310719962930e-001	1.359113951943527e-003
2.476310719962930e-001	1.362735914508472e-003
2.477310719962931e-001	1.366357876821851e-003
2.478310719962930e-001	1.369979838904198e-003
2.479310719962930e-001	1.373601801130034e-003
2.480310719962930e-001	1.377223763555562e-003
2.481310719962930e-001	1.380845725905038e-003
2.482310719962931e-001	1.384467688066512e-003
2.483310719962930e-001	1.388089650161407e-003
2.484310719962930e-001	1.391711612558031e-003
2.485310719962930e-001	1.395333575012177e-003
2.486310719962930e-001	1.398955537134442e-003
2.487310719962931e-001	1.402577499345850e-003
2.488310719962930e-001	1.406199461861988e-003
2.489310719962930e-001	1.409821424246147e-003
2.490310719962930e-001	1.413443386337978e-003
2.491310719962930e-001	1.417065348376399e-003
2.492310719962931e-001	1.420687310613398e-003
2.493310719962930e-001	1.424309273019684e-003
2.494310719962930e-001	1.427931235486995e-003
2.495310719962930e-001	1.431553197926307e-003
2.496310719962930e-001	1.435175160216388e-003
2.497310719962931e-001	1.438797122356198e-003
2.498310719962930e-001	1.442419084326163e-003
2.499310719962930e-001	1.446041046521646e-003
2.500310719962930e-001	1.449663008877063e-003
2.501310719962930e-001	1.453284970956868e-003
2.502310719962930e-001	1.456906933167878e-003
2.503310719962930e-001	1.460528895539273e-003
2.504310719962931e-001	1.464150857651273e-003
2.505310719962930e-001	1.467772819782292e-003
2.506310719962930e-001	1.471394782240072e-003
2.507310719962930e-001	1.475016744522218e-003
2.508310719962930e-001	1.478638706603844e-003
2.509310719962931e-001	1.482260668767914e-003
2.510310719962930e-001	1.485882630752037e-003
2.511310719962930e-001	1.489504592875758e-003
2.512310719962930e-001	1.493126555254545e-003
2.513310719962930e-001	1.496748517636498e-003
2.514310719962931e-001	1.500370480008692e-003
2.515310719962930e-001	1.503992442111882e-003
2.516310719962930e-001	1.507614404049266e-003
2.517310719962930e-001	1.511236366056043e-003
2.518310719962930e-001	1.514858328167399e-003
2.519310719962931e-001	1.518480290452744e-003
2.520310719962930e-001	1.522102252839465e-003
2.521310719962930e-001	1.525724215126979e-003
2.522310719962930e-001	1.529346177166660e-003
2.523310719962930e-001	1.532968139211271e-003
2.524310719962931e-001	1.536590101405080e-003
2.525310719962930e-001	1.540212063578131e-003
2.526310719962930e-001	1.543834025770686e-003
2.527310719962930e-001	1.547455987920456e-003
2.528310719962930e-001	1.551077950045779e-003
2.529310719962931e-001	1.554699912172763e-003
2.530310719962930e-001	1.558321873998166e-003
2.531310719962930e-001	1.561943835828507e-003
2.532310719962930e-001	1.565565798068522e-003
2.533310719962930e-001	1.569187760325297e-003
2.534310719962931e-001	1.572809722537273e-003
2.535310719962930e-001	1.576431685035432e-003
2.536310719962930e-001	1.580053647375184e-003
2.537310719962930e-001	1.583675609199148e-003
2.538310719962930e-001	1.587297570938545e-003
2.539310719962931e-001	1.590919532872428e-003
2.540310719962931e-001	1.594541495049317e-003
2.541310719962930e-001	1.598163457365138e-003
2.542310719962930e-001	1.601785419456758e-003
2.543310719962930e-001	1.605407381319536e-003
2.544310719962931e-001	1.609029343317777e-003
2.545310719962931e-001	1.612651305404413e-003
2.546310719962930e-001	1.616273267539468e-003
2.547310719962930e-001	1.619895229793480e-003
2.548310719962930e-001	1.623517191860599e-003
2.549310719962931e-001	1.627139153734252e-003
2.550310719962931e-001	1.630761115666448e-003
2.551310719962930e-001	1.634383077644491e-003
2.552310719962930e-001	1.638005039570711e-003
2.553310719962930e-001	1.641627001456785e-003
2.554310719962931e-001	1.645248963606232e-003
2.555310719962931e-001	1.648870926082268e-003
2.556310719962930e-001	1.652492888316607e-003
2.557310719962930e-001	1.656114850152297e-003
2.558310719962930e-001	1.659736812053982e-003
2.559310719962931e-001	1.663358774124930e-003
2.560310719962931e-001	1.666980736058494e-003
2.561310719962930e-001	1.670602697954792e-003
2.562310719962930e-001	1.674224660069168e-003
2.563310719962930e-001	1.677846622252242e-003
2.564310719962931e-001	1.681468584285583e-003
2.565310719962931e-001	1.685090545987226e-003
2.566310719962930e-001	1.688712507623617e-003
2.567310719962930e-001	1.692334469593702e-003
2.568310719962930e-001	1.695956431846772e-003
2.569310719962931e-001	1.699578394089688e-003
2.570310719962931e-001	1.703200355867368e-003
2.571310719962930e-001	1.706822317445433e-003
2.572310719962930e-001	1.710444279367979e-003
2.573310719962930e-001	1.714066241418089e-003
2.574310719962931e-001	1.717688203320534e-003
2.575310719962931e-001	1.721310165287463e-003
2.576310719962930e-001	1.724932127496295e-003
2.577310719962930e-001	1.728554089573619e-003
2.578310719962930e-001	1.732176051452590e-003
2.579310719962931e-001	1.735798013383653e-003
2.580310719962931e-001	1.739419975262724e-003
2.581310719962930e-001	1.743041937180448e-003
2.582310719962930e-001	1.746663899146873e-003
2.583310719962930e-001	1.750285860967585e-003
2.584310719962931e-001	1.753907822858593e-003
2.585310719962931e-001	1.757529784856552e-003
2.586310719962930e-001	1.761151746695588e-003
2.587310719962930e-001	1.764773708469160e-003
2.588310719962930e-001	1.768395670547015e-003
2.589310719962931e-001	1.772017632932802e-003
2.590310719962931e-001	1.775639595107694e-003
2.591310719962930e-001	1.779261556858936e-003
2.592310719962930e-001	1.782883518321834e-003
2.593310719962930e-001	1.786505479757693e-003
2.594310719962931e-001	1.790127441524490e-003
2.595310719962931e-001	1.793749403599707e-003
2.596310719962930e-001	1.797371365681190e-003
2.597310719962930e-001	1.800993327521892e-003
2.598310719962930e-001	1.804615289287137e-003
2.599310719962931e-001	1.808237251221505e-003
2.600310719962931e-001	1.811859213244090e-003
2.601310719962930e-001	1.815481175241580e-003
2.602310719962930e-001	1.819103136943302e-003
2.603310719962930e-001	1.822725098380710e-003
2.604310719962931e-001	1.826347060065896e-003
2.605310719962931e-001	1.829969022041883e-003
2.606310719962930e-001	1.833590984049730e-003
2.607310719962930e-001	1.837212946083397e-003
2.608310719962930e-001	1.840834907975257e-003
2.609310719962931e-001	1.844456869735677e-003
2.610310719962931e-001	1.848078831602926e-003
2.611310719962930e-001	1.851700793272180e-003
2.612310719962930e-001	1.855322754777814e-003
2.613310719962930e-001	1.858944716578234e-003
2.614310719962930e-001	1.862566678538900e-003
2.615310719962931e-001	1.866188640435811e-003
2.616310719962930e-001	1.869810602264716e-003
2.617310719962930e-001	1.873432564082301e-003
2.618310719962930e-001	1.877054525965896e-003
2.619310719962930e-001	1.880676487758115e-003
2.620310719962931e-001	1.884298449359560e-003
2.621310719962930e-001	1.887920410921478e-003
2.622310719962930e-001	1.891542372576739e-003
2.623310719962930e-001	1.895164334355872e-003
2.624310719962930e-001	1.898786296100241e-003
2.625310719962931e-001	1.902408257753883e-003
2.626310719962930e-001	1.906030219503180e-003
2.627310719962930e-001	1.909652181469605e-003
2.628310719962930e-001	1.913274143460197e-003
2.629310719962930e-001	1.916896105226141e-003
2.630310719962931e-001	1.920518066933242e-003
2.631310719962930e-001	1.924140028598996e-003
2.632310719962930e-001	1.927761990166128e-003
2.633310719962930e-001	1.931383951898602e-003
2.634310719962930e-001	1.935005913685155e-003
2.635310719962931e-001	1.938627875419730e-003
2.636310719962930e-001	1.942249837284218e-003
2.637310719962930e-001	1.945871799149568e-003
2.638310719962930e-001	1.949493760858946e-003
2.639310719962930e-001	1.953115722334110e-003
2.640310719962931e-001	1.956737683637528e-003
2.641310719962930e-001	1.960359645323343e-003
2.642310719962930e-001	1.963981607580401e-003
2.643310719962930e-001	1.967603569575362e-003
2.644310719962930e-001	1.971225530941614e-003
2.645310719962931e-001	1.974847492302596e-003
2.646310719962930e-001	1.978469454013276e-003
2.647310719962930e-001	1.982091415925989e-003
2.648310719962930e-001	1.985713377618229e-003
2.649310719962930e-001	1.989335339080446e-003
2.650310719962931e-001	1.992957300695687e-003
2.651310719962930e-001	1.996579262513531e-003
2.652310719962930e-001	2.000201224540258e-003
2.653310719962930e-001	2.003823186450177e-003
2.654310719962930e-001	2.007445147967641e-003
2.655310719962931e-001	2.011067109372110e-003
2.656310719962930e-001	2.014689070773277e-003
2.657310719962930e-001	2.018311032214806e-003
2.658310719962930e-001	2.021932993812729e-003
2.659310719962930e-001	2.025554955491994e-003
2.660310719962931e-001	2.029176917186204e-003
2.661310719962930e-001	2.032798878865105e-003
2.662310719962930e-001	2.036420840381460e-003
2.663310719962930e-001	2.040042801812716e-003
2.664310719962930e-001	2.043664763455861e-003
2.665310719962931e-001	2.047286725292120e-003
2.666310719962931e-001	2.050908686959914e-003
2.667310719962930e-001	2.054530648402146e-003
2.668310719962930e-001	2.058152609988094e-003
2.669310719962930e-001	2.061774571629916e-003
2.670310719962931e-001	2.065396533163639e-003
2.671310719962931e-001	2.069018494941525e-003
2.672310719962930e-001	2.072640456793555e-003
2.673310719962930e-001	2.076262418357819e-003
2.674310719962930e-001	2.079884379902893e-003
2.675310719962931e-001	2.083506341383758e-003
2.676310719962931e-001	2.087128302671779e-003
2.677310719962930e-001	2.090750264135825e-003
2.678310719962930e-001	2.094372225794419e-003
2.679310719962930e-001	2.097994187365103e-003
2.680310719962931e-001	2.101616148903074e-003
2.681310719962931e-001	2.105238110581262e-003
2.682310719962930e-001	2.108860072094564e-003
2.683310719962930e-001	2.112482033417140e-003
2.684310719962930e-001	2.116103994998030e-003
2.685310719962931e-001	2.119725956641170e-003
2.686310719962931e-001	2.123347918194824e-003
2.687310719962930e-001	2.126969879832017e-003
2.688310719962930e-001	2.130591841321441e-003
2.689310719962930e-001	2.134213802657416e-003
2.690310719962931e-001	2.137835764195433e-003
2.691310719962931e-001	2.141457725790300e-003
2.692310719962930e-001	2.145079687368628e-003
2.693310719962930e-001	2.148701649024884e-003
2.694310719962930e-001	2.152323610288761e-003
2.695310719962931e-001	2.155945571347373e-003
2.696310719962931e-001	2.159567532914090e-003
2.697310719962930e-001	2.163189494687795e-003
2.698310719962930e-001	2.166811456133104e-003
2.699310719962930e-001	2.170433417473827e-003
2.700310719962931e-001	2.174055379081331e-003
2.701310719962931e-001	2.177677340811266e-003
2.702310719962930e-001	2.181299302271318e-003
2.703310719962930e-001	2.184921263614057e-003
2.704310719962930e-001	2.188543225136432e-003
2.705310719962931e-001	2.192165186560334e-003
2.706310719962931e-001	2.195787147936790e-003
2.707310719962930e-001	2.199409109474502e-003
2.708310719962930e-001	2.203031070830333e-003
2.709310719962930e-001	2.206653032108933e-003
2.710310719962931e-001	2.210274993692586e-003
2.711310719962931e-001	2.213896955256607e-003
2.712310719962930e-001	2.217518916491872e-003
2.713310719962930e-001	2.221140877710138e-003
2.714310719962930e-001	2.224762839076272e-003
2.715310719962931e-001	2.228384800499797e-003
2.716310719962931e-001	2.232006761975940e-003
2.717310719962930e-001	2.235628723375385e-003
2.718310719962930e-001	2.239250684737881e-003
2.719310719962930e-001	2.242872646141533e-003
2.720310719962931e-001	2.246494607516740e-003
2.721310719962931e-001	2.250116569080190e-003
2.722310719962930e-001	2.253738530645767e-003
2.723310719962930e-001	2.257360491837240e-003
2.724310719962930e-001	2.260982453089380e-003
2.725310719962930e-001	2.264604414572285e-003
2.726310719962931e-001	2.268226376023446e-003
2.727310719962930e-001	2.271848337494568e-003
2.728310719962930e-001	2.275470298843640e-003
2.729310719962930e-001	2.279092260049826e-003
2.730310719962930e-001	2.282714221346380e-003
2.731310719962931e-001	2.286336182620210e-003
2.732310719962930e-001	2.289958143871034e-003
2.733310719962930e-001	2.293580105309090e-003
2.734310719962930e-001	2.297202066713624e-003
2.735310719962930e-001	2.300824028024285e-003
2.736310719962931e-001	2.304445989600933e-003
2.737310719962930e-001	2.308067951013675e-003
2.738310719962930e-001	2.311689911985306e-003
2.739310719962930e-001	2.315311873250694e-003
2.740310719962930e-001	2.318933834794844e-003
2.741310719962931e-001	2.322555796179252e-003
2.742310719962930e-001	2.326177757463880e-003
2.743310719962930e-001	2.329799718767966e-003
2.744310719962930e-001	2.333421680151113e-003
2.745310719962930e-001	2.337043641438206e-003
2.746310719962931e-001	2.340665602540030e-003
2.747310719962930e-001	2.344287563659759e-003
2.748310719962930e-001	2.347909524942543e-003
2.749310719962930e-001	2.351531486280258e-003
2.750310719962930e-001	2.355153447556704e-003
2.751310719962931e-001	2.358775408758444e-003
2.752310719962930e-001	2.362397369990022e-003
2.753310719962930e-001	2.366019331504488e-003
2.754310719962930e-001	2.369641293143140e-003
2.755310719962930e-001	2.373263254443669e-003
2.756310719962931e-001	2.376885215469720e-003
2.757310719962930e-001	2.380507176466507e-003
2.758310719962930e-001	2.384129137605781e-003
2.759310719962930e-001	2.387751099000746e-003
2.760310719962930e-001	2.391373060211957e-003
2.761310719962931e-001	2.394995021300319e-003
2.762310719962930e-001	2.398616982647787e-003
2.763310719962930e-001	2.402238944015792e-003
2.764310719962930e-001	2.405860905310900e-003
2.765310719962930e-001	2.409482866538778e-003
2.766310719962931e-001	2.413104827881925e-003
2.767310719962930e-001	2.416726789291720e-003
2.768310719962930e-001	2.420348750315913e-003
2.769310719962930e-001	2.423970711258512e-003
2.770310719962930e-001	2.427592672481634e-003
2.771310719962931e-001	2.431214633601521e-003
2.772310719962930e-001	2.434836594631631e-003
2.773310719962930e-001	2.438458555923057e-003
2.774310719962930e-001	2.442080517240409e-003
2.775310719962930e-001	2.445702478546071e-003
2.776310719962931e-001	2.449324439891915e-003
2.777310719962930e-001	2.452946401095872e-003
2.778310719962930e-001	2.456568362215604e-003
2.779310719962930e-001	2.460190323126669e-003
2.780310719962930e-001	2.463812284025326e-003
2.781310719962931e-001	2.467434245371370e-003
2.782310719962930e-001	2.471056206852168e-003
2.783310719962930e-001	2.474678168076972e-003
2.784310719962930e-001	2.478300129313500e-003
2.785310719962930e-001	2.481922090385739e-003
2.786310719962931e-001	2.485544051061507e-003
2.787310719962930e-001	2.489166012103842e-003
2.788310719962930e-001	2.492787973526955e-003
2.789310719962930e-001	2.496409934613582e-003
2.790310719962930e-001	2.500031895611573e-003
2.791310719962931e-001	2.503653856755005e-003
2.792310719962931e-001	2.507275817831616e-003
2.793310719962930e-001	2.510897779054062e-003
2.794310719962930e-001	2.514519740312921e-003
2.795310719962930e-001	2.518141701358285e-003
2.796310719962931e-001	2.521763662391995e-003
2.797310719962931e-001	2.525385623586714e-003
2.798310719962930e-001	2.529007584862803e-003
2.799310719962930e-001	2.532629545772614e-003
2.800310719962930e-001	2.536251506509294e-003
2.801310719962931e-001	2.539873467629009e-003
2.802310719962931e-001	2.543495428943377e-003
2.803310719962930e-001	2.547117390021525e-003
2.804310719962930e-001	2.550739350901061e-003
2.805310719962930e-001	2.554361311971715e-003
2.806310719962931e-001	2.557983273036731e-003
2.807310719962931e-001	2.561605234032095e-003
2.808310719962930e-001	2.565227195203036e-003
2.809310719962930e-001	2.568849156252417e-003
2.810310719962930e-001	2.572471117252528e-003
2.811310719962931e-001	2.576093078315850e-003
2.812310719962931e-001	2.579715039333679e-003
2.813310719962930e-001	2.583337000498909e-003
2.814310719962930e-001	2.586958961523090e-003
2.815310719962930e-001	2.590580922444203e-003
2.816310719962931e-001	2.594202883632922e-003
2.817310719962931e-001	2.597824844724024e-003
2.818310719962930e-001	2.601446805664538e-003
2.819310719962930e-001	2.605068766545928e-003
2.820310719962930e-001	2.608690727451652e-003
2.821310719962931e-001	2.612312688558181e-003
2.822310719962931e-001	2.615934649613129e-003
2.823310719962930e-001	2.619556610548258e-003
2.824310719962930e-001	2.623178571526671e-003
2.825310719962930e-001	2.626800532601486e-003
2.826310719962931e-001	2.630422493562930e-003
2.827310719962931e-001	2.634044454435900e-003
2.828310719962930e-001	2.637666415500917e-003
2.829310719962930e-001	2.641288376615982e-003
2.830310719962930e-001	2.644910337753706e-003
2.831310719962931e-001	2.648532298806438e-003
2.832310719962931e-001	2.652154259439117e-003
2.833310719962930e-001	2.655776220101761e-003
2.834310719962930e-001	2.659398181318352e-003
2.835310719962930e-001	2.663020142595094e-003
2.836310719962931e-001	2.666642103555696e-003
2.837310719962931e-001	2.670264064563310e-003
2.838310719962930e-001	2.673886025639770e-003
2.839310719962930e-001	2.677507986513560e-003
2.840310719962930e-001	2.681129947259628e-003
2.841310719962930e-001	2.684751907994120e-003
2.842310719962931e-001	2.688373868881459e-003
2.843310719962930e-001	2.691995829987313e-003
2.844310719962930e-001	2.695617790966754e-003
2.845310719962930e-001	2.699239751720108e-003
2.846310719962930e-001	2.702861712482560e-003
2.847310719962931e-001	2.706483673485654e-003
2.848310719962930e-001	2.710105634617112e-003
2.849310719962930e-001	2.713727595574794e-003
2.850310719962930e-001	2.717349556565715e-003
2.851310719962930e-001	2.720971517568942e-003
2.852310719962931e-001	2.724593478229641e-003
2.853310719962930e-001	2.728215438725638e-003
2.854310719962930e-001	2.731837399523582e-003
2.855310719962930e-001	2.735459360737894e-003
2.856310719962930e-001	2.739081321943300e-003
2.857310719962931e-001	2.742703282835104e-003
2.858310719962930e-001	2.746325243610467e-003
2.859310719962930e-001	2.749947204377608e-003
2.860310719962930e-001	2.753569165090556e-003
2.861310719962930e-001	2.757191125930473e-003
2.862310719962931e-001	2.760813086862493e-003
2.863310719962930e-001	2.764435047635352e-003
2.864310719962930e-001	2.768057008406036e-003
2.865310719962930e-001	2.771678969302022e-003
2.866310719962930e-001	2.775300930085623e-003
2.867310719962931e-001	2.778922890833163e-003
2.868310719962930e-001	2.782544851732410e-003
2.869310719962930e-001	2.786166812709239e-003
2.870310719962930e-001	2.789788773751346e-003
2.871310719962930e-001	2.793410734703590e-003
2.872310719962931e-001	2.797032695561683e-003
2.873310719962930e-001	2.800654656380923e-003
2.874310719962930e-001	2.804276616986019e-003
2.875310719962930e-001	2.807898577557722e-003
2.876310719962930e-001	2.811520538235458e-003
2.877310719962931e-001	2.815142498927060e-003
2.878310719962930e-001	2.818764459663761e-003
2.879310719962930e-001	2.822386420414963e-003
2.880310719962930e-001	2.826008381239046e-003
2.881310719962930e-001	2.829630342243196e-003
2.882310719962931e-001	2.833252303308666e-003
2.883310719962930e-001	2.836874264168698e-003
2.884310719962930e-001	2.840496224755397e-003
2.885310719962930e-001	2.844118185419341e-003
2.886310719962930e-001	2.847740146349561e-003
2.887310719962931e-001	2.851362107188626e-003
2.888310719962930e-001	2.854984067707839e-003
2.889310719962930e-001	2.858606028383890e-003
2.890310719962930e-001	2.862227989371631e-003
2.891310719962930e-001	2.865849950233691e-003
2.892310719962931e-001	2.869471910874809e-003
2.893310719962930e-001	2.873093871303432e-003
2.894310719962930e-001	2.876715831895119e-003
2.895310719962930e-001	2.880337792884880e-003
2.896310719962930e-001	2.883959753701414e-003
2.897310719962931e-001	2.887581714218465e-003
2.898310719962930e-001	2.891203674838482e-003
2.899310719962930e-001	2.894825635597134e-003
2.900310719962930e-001	2.898447596267442e-003
2.901310719962930e-001	2.902069557086517e-003
2.902310719962931e-001	2.905691517992601e-003
2.903310719962930e-001	2.909313478532303e-003
2.904310719962930e-001	2.912935439053522e-003
2.905310719962930e-001	2.916557399652510e-003
2.906310719962930e-001	2.920179360269413e-003
2.907310719962931e-001	2.923801321199219e-003
2.908310719962930e-001	2.927423282119897e-003
2.909310719962930e-001	2.931045242860415e-003
2.910310719962930e-001	2.934667203646410e-003
2.911310719962930e-001	2.938289164349889e-003
2.912310719962931e-001	2.941911124864895e-003
2.913310719962931e-001	2.945533085255667e-003
2.914310719962930e-001	2.949155045794071e-003
2.915310719962930e-001	2.952777006571147e-003
2.916310719962930e-001	2.956398967178625e-003
2.917310719962931e-001	2.960020927697519e-003
2.918310719962931e-001	2.963642888393246e-003
2.919310719962930e-001	2.967264849146428e-003
2.920310719962930e-001	2.970886809807726e-003
2.921310719962930e-001	2.974508770385945e-003
2.922310719962931e-001	2.978130731064431e-003
2.923310719962931e-001	2.981752691742353e-003
2.924310719962930e-001	2.985374652248777e-003
2.925310719962930e-001	2.988996612652889e-003
2.926310719962930e-001	2.992618573142323e-003
2.927310719962931e-001	2.996240533888064e-003
2.928310719962931e-001	2.999862494742781e-003
2.929310719962930e-001	3.003484455357936e-003
2.930310719962930e-001	3.007106415825610e-003
2.931310719962930e-001	3.010728376387134e-003
2.932310719962931e-001	3.014350336886403e-003
2.933310719962931e-001	3.017972297529197e-003
2.934310719962930e-001	3.021594258392024e-003
2.935310719962930e-001	3.025216218952533e-003
2.936310719962930e-001	3.028838179365009e-003
2.937310719962931e-001	3.032460139943227e-003
2.938310719962931e-001	3.036082100448361e-003
2.939310719962930e-001	3.039704060938309e-003
2.940310719962930e-001	3.043326021598743e-003
2.941310719962930e-001	3.046947982354639e-003
2.942310719962931e-001	3.050569942996586e-003
2.943310719962931e-001	3.054191903449341e-003
2.944310719962930e-001	3.057813863895088e-003
2.945310719962930e-001	3.061435824265204e-003
2.946310719962930e-001	3.065057784578911e-003
2.947310719962931e-001	3.068679745202413e-003
2.948310719962931e-001	3.072301705987559e-003
2.949310719962930e-001	3.075923666538145e-003
2.950310719962930e-001	3.079545627042689e-003
2.951310719962930e-001	3.083167587541854e-003
2.952310719962930e-001	3.086789547810469e-003
2.953310719962931e-001	3.090411508251970e-003
2.954310719962930e-001	3.094033469083857e-003
2.955310719962930e-001	3.097655429665188e-003
2.956310719962930e-001	3.101277389878820e-003
2.957310719962930e-001	3.104899350359596e-003
2.958310719962931e-001	3.108521310938290e-003
2.959310719962930e-001	3.112143271282716e-003
2.960310719962930e-001	3.115765231682842e-003
2.961310719962930e-001	3.119387192164365e-003
2.962310719962930e-001	3.123009152688261e-003
2.963310719962931e-001	3.126631113245403e-003
2.964310719962930e-001	3.130253073701956e-003
2.965310719962930e-001	3.133875034024978e-003
2.966310719962930e-001	3.137496994321929e-003
2.967310719962930e-001	3.141118954821305e-003
2.968310719962931e-001	3.144740915430964e-003
2.969310719962930e-001	3.148362875747422e-003
2.970310719962930e-001	3.151984835899556e-003
2.971310719962930e-001	3.155606796369733e-003
2.972310719962930e-001	3.159228756936243e-003
2.973310719962931e-001	3.162850717393123e-003
2.974310719962930e-001	3.166472678072720e-003
2.975310719962930e-001	3.170094638762687e-003
2.976310719962930e-001	3.173716599118691e-003
2.977310719962930e-001	3.177338559281929e-003
2.978310719962931e-001	3.180960519484341e-003
2.979310719962930e-001	3.184582479893099e-003
2.980310719962930e-001	3.188204440413229e-003
2.981310719962930e-001	3.191826400924203e-003
2.982310719962930e-001	3.195448361499465e-003
2.983310719962931e-001	3.199070322075563e-003
2.984310719962930e-001	3.202692282353369e-003
2.985310719962930e-001	3.206314242248381e-003
2.986310719962930e-001	3.209936202389548e-003
2.987310719962930e-001	3.213558162969443e-003
2.988310719962931e-001	3.217180123487205e-003
2.989310719962930e-001	3.220802083987422e-003
2.990310719962930e-001	3.224424044425982e-003
2.991310719962930e-001	3.228046004788163e-003
2.992310719962930e-001	3.231667965172051e-003
2.993310719962931e-001	3.235289925306624e-003
2.994310719962930e-001	3.238911885616201e-003
2.995310719962930e-001	3.242533846341203e-003
2.996310719962930e-001	3.246155806777816e-003
2.997310719962930e-001	3.249777766970551e-003
2.998310719962931e-001	3.253399727228450e-003
2.999310719962930e-001	3.257021687247668e-003
3.000310719962930e-001	3.260643647311049e-003
3.001310719962930e-001	3.264265607780185e-003
3.002310719962930e-001	3.267887568396063e-003
3.003310719962931e-001	3.271509529030408e-003
3.004310719962930e-001	3.275131489470009e-003
3.005310719962930e-001	3.278753449521085e-003
3.006310719962930e-001	3.282375409546680e-003
3.007310719962930e-001	3.285997369901623e-003
3.008310719962931e-001	3.289619330496315e-003
3.009310719962930e-001	3.293241290762710e-003
3.010310719962930e-001	3.296863250660586e-003
3.011310719962930e-001	3.300485210927145e-003
3.012310719962930e-001	3.304107171446739e-003
3.013310719962931e-001	3.307729131789469e-003
3.014310719962930e-001	3.311351091935091e-003
3.015310719962930e-001	3.314973052048658e-003
3.016310719962930e-001	3.318595012438282e-003
3.017310719962930e-001	3.322216972842852e-003
3.018310719962931e-001	3.325838933084363e-003
3.019310719962930e-001	3.329460893219446e-003
3.020310719962930e-001	3.333082853250464e-003
3.021310719962930e-001	3.336704813595770e-003
3.022310719962930e-001	3.340326774176425e-003
3.023310719962931e-001	3.343948734480401e-003
3.024310719962930e-001	3.347570694604507e-003
3.025310719962930e-001	3.351192654763488e-003
3.026310719962930e-001	3.354814614853634e-003
3.027310719962930e-001	3.358436574913739e-003
3.028310719962931e-001	3.362058535150265e-003
3.029310719962930e-001	3.365680495385596e-003
3.030310719962930e-001	3.369302455545491e-003
3.031310719962930e-001	3.372924415872559e-003
3.032310719962930e-001	3.376546376160725e-003
